row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,returns,payment_mode,ind1,ind2,delivery_days
5788,CA-2020-141117,2020-02-10,2020-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,143.144,7,10.7037,,Online,,,182
4136,CA-2020-105914,2020-02-10,2020-08-10,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",145.12,5,42.045,,COD,,,182
751,CA-2020-126074,2020-02-10,2020-06-10,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,204.74,11,56.7864,,COD,,,121
5785,CA-2020-141117,2020-02-10,2020-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,252.764,6,-384.7164,,COD,,,182
7207,CA-2020-137414,2020-02-10,2020-06-10,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,380.16,11,32.3015,1.0,Online,,,121
4137,CA-2020-105914,2020-02-10,2020-08-10,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1613.14,7,204.7682,,Online,,,182
5321,US-2020-162558,2020-02-10,2020-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2335.116,7,-1002.7836,,Online,,,90
753,CA-2020-126074,2020-02-10,2020-06-10,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,98.88,1,1.4112,,Online,,,121
3978,CA-2020-101308,2020-02-10,2020-07-10,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,84.94,3,4.1124,,Online,,,151
5318,US-2020-162558,2020-02-10,2020-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,94.656,1,1.5691,,Cards,,,90
9420,CA-2020-152926,2020-02-10,2020-04-10,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.224,2,-38.8212,,Cards,,,60
5323,US-2020-162558,2020-02-10,2020-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",115.76,2,5.928,,Cards,,,90
5317,US-2020-162558,2020-02-10,2020-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",127.808,2,1.3284,,Online,,,90
5320,US-2020-162558,2020-02-10,2020-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.36,3,-21.888,,COD,,,90
5786,CA-2020-141117,2020-02-10,2020-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,136.072,6,4.3956,,COD,,,182
5787,CA-2020-141117,2020-02-10,2020-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",138.638,7,-16.6012,,Online,,,182
9421,CA-2020-152926,2020-02-10,2020-04-10,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,111.984,6,-56.0592,,COD,,,60
5556,CA-2020-116113,2020-02-10,2020-06-10,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",117.16,2,3.4544,,Cards,,,121
5319,US-2020-162558,2020-02-10,2020-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,146.736,4,7.2576,,COD,,,90
3128,CA-2020-147564,2020-02-10,2020-06-10,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,138.12,4,23.0864,,Cards,,,121
7206,CA-2020-137414,2020-02-10,2020-06-10,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,139.46,2,5.9364,1.0,Cards,,,121
5322,US-2020-162558,2020-02-10,2020-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',132.236,4,-26.2476,,Online,,,90
750,CA-2020-126074,2020-02-10,2020-06-10,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,139.05,3,26.703,,COD,,,121
6372,CA-2020-143035,2020-03-10,2020-05-10,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,118.92,4,21.8192,,Cards,,,61
3040,CA-2020-101749,2020-03-10,2020-08-10,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",221.288,3,-6.4233,,Online,,,153
6374,CA-2020-143035,2020-03-10,2020-05-10,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,403.97,3,66.9546,,COD,,,61
1897,CA-2020-141789,2020-03-10,2020-06-10,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1833.98,2,843.1706,,Cards,,,92
4330,CA-2020-149853,2020-03-10,2020-09-10,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,94.552,3,5.4432,,COD,,,184
8115,CA-2020-144820,2020-03-10,2020-07-10,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,112.64,5,2.322,,Cards,,,122
6373,CA-2020-143035,2020-03-10,2020-05-10,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",117.63,3,3.1161,,Online,,,61
4331,CA-2020-149853,2020-03-10,2020-09-10,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,146.92,5,1.12,,Online,,,184
2978,CA-2020-134607,2020-03-10,2020-08-10,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,116.58,2,5.8708,,Cards,,,153
5582,CA-2020-163818,2020-04-10,2020-08-10,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,136.98,1,8.5914,,COD,,,122
7959,CA-2020-131807,2020-05-10,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,108.9,5,26.973,1.0,Online,,,153
6339,CA-2020-143112,2020-05-10,2020-09-10,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,111.8,4,43.9,,Cards,,,123
975,US-2020-103247,2020-05-10,2020-08-10,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,198.93,7,3.2186,1.0,Online,,,92
7960,CA-2020-131807,2020-05-10,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,236.352,3,5.1588,1.0,Online,,,153
6340,CA-2020-143112,2020-05-10,2020-09-10,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",247.382,2,2.4598,,Online,,,123
7956,CA-2020-131807,2020-05-10,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,460.168,4,-59.8356,1.0,Online,,,153
6341,CA-2020-143112,2020-05-10,2020-09-10,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5234.96,4,1351.9896,,Cards,,,123
7958,CA-2020-131807,2020-05-10,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",88.8,4,4.108,1.0,COD,,,153
7961,CA-2020-131807,2020-05-10,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",120.992,1,2.6973,1.0,Cards,,,153
7957,CA-2020-131807,2020-05-10,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,107.9,5,6.854,1.0,Online,,,153
4835,CA-2020-167661,2020-05-10,2020-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",133.92,5,13.473,,Online,,,153
4837,CA-2020-167661,2020-05-10,2020-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,113.936,4,7.2268,,Online,,,153
4836,CA-2020-167661,2020-05-10,2020-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,144.96,2,27.882,,COD,,,153
976,US-2020-103247,2020-05-10,2020-08-10,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,182.792,3,25.5798,1.0,COD,,,92
7564,CA-2020-157672,2020-05-10,2020-07-10,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,164.824,2,13.5626,,Online,,,61
8329,CA-2020-118577,2020-06-10,2020-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,170.7,3,68.976,,COD,,,153
3052,US-2020-148054,2020-06-10,2020-11-10,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",268.84,4,66.0736,,Online,,,153
9872,CA-2020-146269,2020-06-10,2020-06-10,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,300.336,2,32.6628,,Online,,,0
4182,US-2020-136868,2020-06-10,2020-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,331.96,4,115.1856,,Online,,,183
4184,US-2020-136868,2020-06-10,2020-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,363.91,3,10.3473,,COD,,,183
9960,CA-2020-137421,2020-06-10,2020-11-10,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,88.344,2,1.8688,,Online,,,153
4183,US-2020-136868,2020-06-10,2020-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",119.04,3,7.668,,Online,,,183
8330,CA-2020-118577,2020-06-10,2020-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,133.48,1,3.1104,,COD,,,153
3051,US-2020-148054,2020-06-10,2020-11-10,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,110.96,2,2.9372,,Online,,,153
9873,CA-2020-146269,2020-06-10,2020-06-10,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,144.152,2,1.197,,COD,,,0
5653,CA-2020-109099,2020-06-10,2020-11-10,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,125.99,1,20.0851,,Online,,,153
3053,US-2020-148054,2020-06-10,2020-11-10,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,120.94,2,18.2112,,Online,,,153
5281,CA-2020-152709,2020-07-10,2020-12-10,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",103.52,2,22.2352,,COD,,,153
2407,CA-2020-108574,2020-07-10,2020-11-10,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",119.92,10,26.973,,Cards,,,123
2406,CA-2020-108574,2020-07-10,2020-11-10,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,151.744,7,-28.9674,,COD,,,123
3390,CA-2020-148404,2020-07-10,2020-11-10,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,200.764,3,-36.1116,,COD,,,123
3388,CA-2020-148404,2020-07-10,2020-11-10,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,235.384,2,16.6788,,COD,,,123
3386,CA-2020-148404,2020-07-10,2020-11-10,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,600.672,4,65.3256,,COD,,,123
2405,CA-2020-108574,2020-07-10,2020-11-10,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1157.91,9,200.8638,,COD,,,123
4181,CA-2020-128426,2020-07-10,2020-11-10,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,129.24,5,-6.36,,Online,,,123
3389,CA-2020-148404,2020-07-10,2020-11-10,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",138.454,6,-33.636,,COD,,,123
3387,CA-2020-148404,2020-07-10,2020-11-10,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,140.936,3,5.9175,,Online,,,123
5888,CA-2020-151596,2020-08-10,2020-11-10,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",154.76,1,11.1176,,COD,,,92
4918,CA-2020-163125,2020-09-10,2020-11-10,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,272.058,3,-32.6646,,COD,,,61
1324,CA-2020-162635,2020-09-10,2020-10-10,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,111.816,4,3.5152,,COD,,,30
5259,US-2020-115595,2020-09-10,2020-11-10,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,West,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",136.2,5,16.544,,Online,,,61
2712,CA-2020-132430,2020-09-10,2020-11-10,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,140.888,4,9.1776,,Cards,,,61
4917,CA-2020-163125,2020-09-10,2020-11-10,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,181.144,7,5.8751,,COD,,,61
9487,CA-2020-130505,2020-12-10,2020-12-10,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",699.344,3,-76.9536,,Cards,,,0
2267,CA-2020-149146,2020-12-10,2020-12-10,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,117.968,2,2.6892,,COD,,,0
8226,CA-2020-104136,2020-01-11,2020-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,239.7,10,91.056,,Cards,,,91
2568,CA-2020-123967,2020-01-11,2020-03-11,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2694.62,9,239.9058,,Online,,,60
2567,CA-2020-123967,2020-01-11,2020-03-11,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,138.12,5,7.85,,COD,,,60
8227,CA-2020-104136,2020-01-11,2020-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,174.99,1,20.0851,,Online,,,91
4883,CA-2020-143567,2020-02-11,2020-05-11,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,104.92,4,16.7776,,COD,,,90
8020,CA-2020-167227,2020-02-11,2020-05-11,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,110.9,10,20.975,,COD,,,90
6823,US-2020-115609,2020-02-11,2020-07-11,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,178.1,5,43.706,,COD,,,151
8399,CA-2020-120061,2020-02-11,2020-07-11,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.372,2,-35.5136,,Online,,,151
6258,CA-2020-141425,2020-02-11,2020-06-11,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,426.592,2,-81.7258,,Cards,,,121
4590,US-2020-163790,2020-02-11,2020-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,466.55,7,22.6275,,Cards,,,60
4587,US-2020-163790,2020-02-11,2020-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,622.352,6,206.6232,,COD,,,60
5506,CA-2020-127782,2020-02-11,2020-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,879.2,4,-186.16,,Online,,,121
4881,CA-2020-143567,2020-02-11,2020-05-11,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1020.92,4,292.776,,COD,,,90
4882,CA-2020-143567,2020-02-11,2020-05-11,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2295.91,9,517.4793,,COD,,,90
4880,CA-2020-143567,2020-02-11,2020-05-11,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,110.32,2,2.6068,,COD,,,90
9083,CA-2020-169005,2020-02-11,2020-06-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,107.56,2,1.4456,,Online,,,121
2890,CA-2020-164049,2020-02-11,2020-06-11,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",98.85,5,10.7325,,COD,,,121
8021,CA-2020-167227,2020-02-11,2020-05-11,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",102.76,2,5.7624,,Cards,,,90
5505,CA-2020-127782,2020-02-11,2020-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,116.856,3,2.8782,,Cards,,,121
5648,CA-2020-168179,2020-02-11,2020-07-11,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,109.44,3,9.3312,,COD,,,151
4586,US-2020-163790,2020-02-11,2020-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,102.8,5,4.224,,Cards,,,60
5503,CA-2020-127782,2020-02-11,2020-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,122.312,1,0.6624,,Cards,,,121
4588,US-2020-163790,2020-02-11,2020-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",107.58,3,0.1674,,Online,,,60
3275,CA-2020-116358,2020-02-11,2020-06-11,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,134.24,3,9.12,,Online,,,121
5504,CA-2020-127782,2020-02-11,2020-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,143.136,3,1.2585,,Online,,,121
3276,CA-2020-116358,2020-02-11,2020-06-11,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",123.78,6,9.1674,,Cards,,,121
4589,US-2020-163790,2020-02-11,2020-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,131.02,3,10.5084,,Cards,,,60
7377,US-2020-145597,2020-02-11,2020-05-11,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,152.336,4,5.4336,,Online,,,90
4585,US-2020-163790,2020-02-11,2020-04-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",170.58,7,38.29,,Cards,,,60
415,CA-2020-142636,2020-03-11,2020-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,154.86,7,65.7342,,Cards,,,122
7997,US-2020-105998,2020-03-11,2020-05-11,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,220.75,5,87.89,,Online,,,61
